찍어?장학금으로 50 준다며?,마음이 허전하겠어요.
잔고부족이요? 그럴 리가. 얼마나요?총2천84만원 연체되셨습니다 고객님.,서로 다른 환경에서 살아왔기 때문이겠죠.
그럴리가요? 매달 생활비만큼 현금 넣어두는데.. 아!왜? 뭐가 아야?,해봤어요.
그러니까 기본생활비는 늘 고정적이고 이번 달만 아버님 이벤트때문에 그런건데..시끄러! 일단 회사자금 빨리 가불 받아서 연체부터 막고 매달 생활비 줄여서 갚아! 그리고 이벤트일 딸한테 말하면 죽는다 너!,초밥 어때요?
줄이면 되지 안 될게 뭐있냐? 그러니까 비상긴축이지.아무리 비상긴축이라도 갑자기 그렇게 줄일 수가 없잖아요.,정말 내 사람이다 싶었나봐요.
아..그래요? 미안해요. 몰랐어요.일부러 그러는 것도 아니고..,그것도 좋은 방법이에요.
전 아무리 그래도 스타일이 있어서 회사 가서 갈아입으려구요.난 스타일 없냐? 잔말 말고 갈아입고 나와. 드라이 값 드는 거 생각 안하냐? 공장작업복은 공장 세탁실에서 빨아주니까 이것도 절약이야.,서로에게 좋은 영향을 주는 관계입니다.
여기서 프린트 하시면 안 된다구요.에?,결혼준비 첫 발을 디뎠네요.
뭐?오늘 과외 좀 쉬자! 다음 주에 보충해줄게! 미안!!,좋은 경험이 될 거예요.
네. 큰돈은 아니더라도 한달에 몇백원이라도 절약할 수 있을 거 같아서요. 오늘은 이상입니다.잘하고 있네. 계속 그런 식으로 철저하게 해.,아직도 미련이 남나봅니다.
근데 어제보다 금액으로는 더 많이는 못했어요. 죄송해요. 도저히 안되시면 제 월급이라도..아냐. 니 월급은 그대로 줄테니까 대신 더 분발해서 아껴봐.,좀 더 일찍 잠자리에 들어보세요.
진짜요? 앉아계세요. 차 끓일게요.이 맛있는 음식을 대접 받고 이거 어떻게 보답을 하죠?,놓느라 고생했어요.
예?맛있는 식사를 보답할 기회가 눈앞에 있었네요.,어찌하면 좋을까요.
그래요?솔직히 저 오늘 선생님한테 또 반한 거 같아요.,포기하거나 이해하거나 둘 중 하나예요.
혹시 아까 제 친구놈이 나무가 어떻고 도끼가 어떻고 한 그 말때문에 그러세요?뭐..,기다리던 연락이었길 바랍니다.
아무래도 어제 그 얘기 듣고 맘에 걸려서 용하다는 점집에 다녀왔는데..아이고 뭐하러 또 그런데를.. 참..,바쁘게 사나봅니다.
왜 그래요?뭐가요?,제가 당신을 좋아하고 있어요.
제가 불어드려요?괜찮아요. 운전하시면서 어떻게..,남는건 사진뿐이 없대요.
근데 왜 갑자기 산책을 하시겠다고..원래 밤에 이렇게 다니는 거 별로 안 좋아하시잖아요.제가요? 아닙니다. 전 혼자서도 밤에 이렇게 가끔 산책 하는데요?,살짝 뒤돌아봐도 괜찮아요.
아저씨..뭐 찾으세요?어. 양복 좀 찾으려고.,심호흡해보세요.
왜?그냥..떨어트렸는데 그때부터 안돼요.,마음에 이끌리는대로 하세요.
우산 없어?네.,칭찬이네요.
엄만?저녁 먹구 들어온데.,사랑에 빠졌군요.
사골 얻어왔는데 그거 좀 고자. 어떻게 하는지 알지?네.,그게 힘들죠.
무슨 남자가 스킨 로션 바르는데 시간이 그렇게 오래걸려?내가 뭐?,나이 상관없어요.
뭐가 이것만 금방해? 얼른 치워! 지금 치워! 당장 치워! 얼른얼른!하..알았으니까 잠깐만.,조금만 더 버텨보세요.
괜찮아요?뭐가요?,얼른 정리하세요.
뭐야? 아빠 울어? 왜?야. 너 혹시 이 드라마 본 적 있냐?,새로운 삶은 시작하세요.
너 안색이 안 좋다.괜찮은데,운동은 뭐든 좋아요.
농담한 거야.네?,생각을 정리할 시간이 필요할 거 같아요.
먹어. 아플 거 아냐? 그 정도면 꽤 아팠을텐데.. 말도 안하고.참을만 했는데..,여유가 생기길 바랍니다.
이런 건 그냥 아프다고 얘기해도 되는거야. 혼자 많이 아팠지?네?,정신 노동을 했나 봐요.
미쳤어? 손톱에도? 아주 화장을 하지 그래?내가 뭐? 요즘 남자들 다 그런데..,마음이 복잡하겠어요.
네?사랑니 빼야지. 얼른 와. 나 치과 앞에 커피숍에 있을테니까.,대다수의 사람들이 지나간 후에 깨닫고는 한답니다.
이거.왜 너 쓰고 가. 난 괜찮아.,그 사람을 많이 좋아했나봐요.
일루 안 앉어? 시험 봤다고 왜 얘기 안 해?아. 그거 시험도 아냐. 그냥 이상한 쪽지시험 같은 거였어. 하여튼 유난떠는 건 알아줘야 된다니까.,건강은 어려서부터 챙겨야해요.
예..얘들 먹을 밑반찬들 좀..방만 세 놓으신 거 아니에요? 그런거까지 다 챙겨주세요?,많이 아프지 말아요.
네.쉽게 뽑았어? 어떻게 됐어? 한번 봐. 어디 한번 봐.,사귀면 좀 덜 만나는 게 예의일 텐데요.
지도 잘하고 싶겠지. 지라고 못하고 싶겠어?속상하잖아. 어떤 앤 산에서 살다 연필 잡은 지도 몇 달 안됐는데 90점 100점 척척 받아오고 누군 해달라는 거 다 해주고 키웠는데 맨날 바닥이고.,빌리면 돼요.
누구긴 누구야? 당신 딸! 가정부 동생한테 달리기까지 졌대.그래? 하긴 걘 어릴 때부터 산에서 자랐으니까 얼마나 산을 오르락내리락 했겠어? 빠르겠지. 체력도 좋을거고.,와우 축하해요.
니 맘은 눈물나게 고맙지만 다들 같은 뜻도 아닌데 너 혼자 이러니까 부담스럽다..그리고 내가 얘기했지. 나 돈 벌려고 세놓는 거 아니라고.그건 알지만..저는 그냥 아줌마한테 죄송해서..,밀당을 하고 싶으시군요.
벌써 다리 아프다는게 말이 돼? 이러니까 달리기가 11초 밖에 안 나오지!11초면‘참 잘했어요’야.,그냥 우세요.
10바퀴 더 달리고 밥 먹을거야. 빨리 뛰어.아씨..,재밌겠어요.
그건 니 사정이고! 쳤다 이거지? 이게 죽을라고! 너 이리 안와?미안해!,정말 많이 좋아했나봐요.
내가 어제부터 안 먹고 아껴둔 건데..미안해. 딱 한 입 밖에 안 먹었어. 다시 넣어놀게.,끝이라고 생각했을 때 더 좋은 시작이 기다리고 있을 거예요.
또 사골이에요? 하여튼 저거 누가 먹는다고.. 먹고 싶은 사람더러 사 먹으라 그러지.왜 안자요 아직?,생일 축하해요!
심심해서 공부하는 사람이 어디 있어?그런가.. 그리고 나중에..혹시 검정고시라도 한번 볼 기회가 있을까 해서..,시간이 더디게 흐르죠.
그냥 공부 잘하게 생겼잖아요.그런 게 어딨어요. 어떻게 생각하면 지금 내 처지에 주제넘어 보이기도 하고.. 지금 안하면 나중에 후회할 거 같기도 하고.. 뭐가 맞는지 저도 잘 모르겠어요.,좀 깨요.
미안해요. 이 문은 노크 할 데가 없어서..괜찮아요. 근데 왜요?,평소 말투가 좋을 거 같아요.
영어요?암기과목은 외우면 되고 수학도 풀이 보고 하면 하겠는데..영어는 혼자가 잘 안돼서요. 그래서 혹시 시간되면..,사랑의 예의가 없는 사람이네요.
네?가르쳐드린다구요. 도울 수 있는 거 다 돕는다 그랬잖아요. 어차피 과외도 하고 있으니까 가르치다 모르는 거 있음 우리 과외한테 물어보죠 뭐.,여유는 마음 가짐에 있어요.
많이 가져도 남 도울 줄 모르고 혼자 잘 먹고 잘 사려는 사람들이 훨씬 많은 세상인데..어쩜..선생님은 정말 노블리스 오블리제의 표본이세요.아유. 무슨. 아주 작은 건데요 뭐.,혼자서도 잘하는 연습이 필요해요.
뭐가요?게임당 3만원이 아니라 한점당 3만원이래잖아! 한점당 3만원!,행복 바이러스에 감염되셨군요.
그래도 좋은 일이니까..나가! 안 나가? 안 나가?!,축하드려요!
너 드디어 맘 잡은거야? 그런거야? 아우 요 이쁜 자식. 진작 좀 그러지.에이..뭐하는 거야?,들어드릴게요.
아니 후원금 걱정 안하셔도 될 거 같아서.. 알려 드릴려고.뭐? 무슨 소리야?,힘든 시간이었겠어요.
네. 알겠습니다. 선생님.네? 에이.. 무슨 선생님은.. 그건 좀 오바다.,서로를 아는 좋은 기회가 되겠네요.
네? 뭐요?후원하던 선수? 걔 기사네?,헤어지고 만나는 건 서로에게 좋지 않아요.
이거 내가 찾아냈다! 오빠 성적표! 책상 서랍에 숨겨놨더라고.뭐? 이번달 모의고사 성적 나왔다더니.. 이 자식이 진짜.,자신의 감정을 주변 사람들에게 터놓고 이야기해보세요.
학생 아직 안 들어 왔는데..냅둬. 잘못도 모르고 뛰쳐나간 놈 뭐 이쁘다고 챙겨. 배고프고 추우면 알아서 기어 들어와. 신경 쓰지 말고 들어가.,속상했겠어요.
얼마나 웃겼겠어요. 35점짜리가 누굴 가르친다고.아닌데..,그런 사람 만나요.
아..다행이다. 잘 부탁드립니다. 선생님.아..거 선생님이라고 좀 하지 말라니까.,병원가세요.
나이든 여자가 겨울 좋아하는 거 보셨어요? 또 한 살 먹는구나 싶어서. 그래도 올 겨울은 선생님이 계셔서 참 다행이다 싶어요.이제 혼자 보내는 겨울은 없을 겁니다.,귀여울 거 같아요.
아 배고파~ 배고파서 죽는 줄 알았네.저게! 이리 와서 인사 하라니까.,긴 연애였던 만큼 아플까 걱정이에요.
실 호시탐탐 선생님을 학교에서 밀어내려고 기회만 엿보고 있던데..신경 쓸 거 하나도 없다니까 그러시네. 그나저나 인천 가시기로 한 건 내일인가요?,거리를 두세요.
뭐요?누가 뿌렸는지는 모르겠지만 만약 이 전단의 내용이 다 사실이면 우리 학교 급식을 당장 중단해 주셔야겠습니다.,친구로서와 이성으로서 보는 눈이 달랐나봐요.
네?수업.,눈에 콩각지가 떨어지지 않기를 바랄게요.
나 좀 내려갔다올게요.네? 어딜..?,조언해주세요.
안 먹어? 가지고 올라올까? 방에서 먹을래?안 먹어. 안 먹어.,사소하면서도 아련한 소원이네요.
하..이렇게 포기하라고? 이렇게 허무하게? 찍 소리 한번 못하고?그럼 제가 교장선생님을 한번 만나 볼까요?,안된다고 하면 거짓말이겠지요.
그거야..그래도 전 교장선생님의 사사로운 정 때문에 그냥 넘어가려고 했는데 이렇게까지 나오시니까 저도 어쩔 수가 없네요. 저희 쪽은 증인도 다 있어요.,마음의 준비를 하세요.
네?전 참을 수가 없네요. 아무리 교장선생님이라지만 개인 프라이버시가 있는 건데 학교 내에다 이런 식으로 소문을 내시고..,다른 곳으로 관심을 돌려보세요.
교감선생님.저 그냥은 못 넘어가겠어요.,킁킁
같이 좀 해. 어? 혼자서 못한단 말이야.혼자서 못하면 하지 마.,방 여러 개인 집에서 사세요.
왜 가까이 안 가는게 상책이야? 쟤는 맨날 보면 집에서 놀아주는 사람도 하나 혼자 놀던데. 불쌍하게.불쌍? 모르는 소리 그만하시고 수업이나 하시죠~,정말 특이한 사람 많죠.
나랑 친구하자. 응?그래. 그러자.,시간이 많이 흘렀네요.
추운데 왜 그러고 나와 있어?어? 아..소화좀 시키려고. 아 배부르다.,대하는 태도에 따라 다를 것 같아요.
너 할아버지한테 그러는 거 아니지. 아무리 화가 나도 어른한테 그럼 돼?할아버지도 할아버지지만 아빠도 보면 진짜 답답해. 그렇게 무시 당하는데 어떻게 매번 가만히 있어? 아빤 자존심도 없어?,제가 있잖아요.
아..그런거 아니야. 그동안 일에만 너무 매달렸더니 건강도 그렇고 해서 충전 좀 할려고 잠깐 쉬고 싶다고 말씀을 드렸는데.. 니 생각은 어때? 나 충전 좀 하는게 좋겠냐?글쎄.,능력이라면 능력이겠죠.
그래? 요기만 다 하고 가. 아몬드 하나 더 줄까? 나도 초콜렛 하나 더 먹고 싶은데.그래. 뭐.,주소 알려주세요.
야! 빨리 문 닫아!닫긴 뭘 닫냐? 메롱,힘든 결정이었을거라 생각해요.
나도 사윈데.. 맨날 나만 갖고 뭐라 그래..애들 보는데서 무시하고.. 걸핏하면 나가라 그러고..그러게 아빠도 그런 대접받기 전에 좀 잘하지..,시간은 지금도 흐르고 있어요.
그래. 사랑하는 우리 아들이 가자면 가야지. 당신들 내가 웃겨?!!아 왜이래 아빠! 가! 쫌!,회사는 친구 사귀는 곳이 아니에요.
그래? 그럼..뭐하냐?,신중하게 대화를 나눠보는게 좋겠어요.
그럴 일이 좀 있어서. 참 넌 알고 있었지?,제가 도움이 되고 싶네요.
내 동생 어제 결국 집에 안들어오고 병원갔지?네 그러신거 같아요. ,많이 사랑했나봐요.
그날은 정말그날 일 말 안했으면 좋겠는데.,취향이니까요.
저기 누나.왜?,뭐 이런 걸 물어보시나요.
교복이 좀 노티난다. 그게 뭐냐?노티나요? 누나 얼마나 노티 나는데요? 노티 많이 나요?,어깨 꾹꾹! 힘내세요
이 그릇이 숙우야. 식힘 사발. 녹차는 너무 뜨거운 물로 우려내면 제대로 된 맛이 안 나거든.어차피 입으로 들어갈 거 대충 마시지 뭐가 이렇게 복잡해요?,막막하겠네요.
뭐하세요? 딸한테 다도 가르치시는구나. 네. 근데 이제보니 딸이 덩치만 컸지 꼭 애 같다. ,차근차근 해보세요.
어?오빠 양복 입으면 진짜 멋있겠다.,아직은 부담스럽지 않은 선물이 좋겠네요.
어 뭐에요? 첨엔 못 알아볼 뻔했어요.네?,더 두렵겠네요.
용쓴다 진짜. 뭐가? 어때? 좀 남자 같아?,아직 잊지 못했나봐요.
뭐? 이 씨! 그런 건 그냥 전화로 물어보면 되잖아.전화로 물어보기가 좀 그래서.,받는 사람은 정말 좋겠어요.
어. 생전 처음이야. 나 한 번도 찜질방 와 본 적 없어. 정말요? ,제가 생각해드릴게요.
운동하는 거예요?네. ,짝사랑만이 답을 아니랍니다.
누나도 한번 뛰어볼래요?네? 아뇨. 전 됐어요.,먼저 고백해보세요.
운동하는 거 보니까. 진짜 남자 같애요. 근육도 막 있고.에이. 누나 지금 나 놀리는 거죠.,사람은 모두 집착하는 포인트가 달라요.
감식초 먹어~ 나 한 번도 감식초 먹어 본 적 없단말야~하..참..알았어요.,살아있음 자체로 의미가 있으니까요.
처음에 열쇠 잃어버린다고 발목에 차랬죠? 말 안듣더니 꼭.나 이런 거 잃어버린 적 한 번도 없는데~,궁금하니까 그럴 가능성이 높겠죠.
요게.. 쪼그만 게 말버릇 좀 봐. 아..할머니가 뭔데 나 때려?! ,마음 고생 많았어요.
왜? 무슨 일인데?얼른 얼른. 오면 다 얘기해줄게.,"후회, 상상, 자책 모두 멈출 때가 됐어요."
여기 온도가 70도래. 한 번도 이렇게 뜨거운 데 온 적 없는데. 여기 계속 있다 보면 통구이 되겠다. 그치?견딜만 하니까 만들어놨겠죠. 통구이는 무슨.,다른 생각들을 해보세요.
어디 봐요! 많이 뎄나?몰라. 아퍼..,제가 곁에 있을게요.
뭘? 넌 왜 이렇게 눈치가 없어. 일기말야! 일기!일기는 안된다 그랬잖아. ,신고하고 차단해보세요.
생일 선물 뭐 받고 싶어?음.. 아무거나. ,가려 먹으면 좋죠.
오늘 큰 아버지네 잔치 있어서 다들 거기 갈 거야. 저녁 준비 안해도 돼.네. 아줌마. 그럼 저 동생이랑 잠깐 나갔다 와도 돼죠?,돈은 쓴만큼 또 생긴다고 하던데요.
넌 얼굴이 이뻐서 아무거나 해도 다 이뻐. 그럼 선물 이거로 할까? 어? 어.,새로운 이야기를 시작해보세요.
너 잠깐만 눈 좀 감아봐.눈?,그럴 때가 있죠. 정신 차리세요.
뭐? 우리 둘만 있지 그럼? 아..아줌마랑 아저씨랑 아무도 없고?,좋은 결과 있을 거예요.
정말? 그래도 알지 않을까? 알고 우리한테 비밀로하는 거 아니야?  왜?,애매하긴 해요.
손부터 씻고 와.하.. 알았어.,무슨 실수를 했나봐요.
일어나봐. 얼른.응? 왜?,자신의 마음을 다독여주세요.
칠거면 마당 나가서 쳐. 시끄럽게끄러우면 니가 마당에 나가!,바쁘게 사나봅니다.
참. 자기 재래시장으로 갈 거지?네. 요즘 대목이라 시장에 좋은 물건도 많고 벌써 단골집도 많이 생겨서.,마스크 쓰고 나가세요.
니가 퍽이나 공부했겠다. 애들 농구공 들고 올라가더만.   아니 왜 사람 말을 못 믿어? 농구하러 가자는데도 안하고 나 진짜 공부하고 있었다고!   ,다양하게 경험해보세요.
뭐가 임마. 의지 약한 놈들이 꼭 주변 탓해요. 할아버진 잘 아시지도 못하면서..,다 보입니다.
이게 뭐에요? 간식거리 좀 쌌어요.,이성으로 대해요.
참고서 두고 간 게 있어서. 집에 엄마 있어요? 아뇨. 식구들 다 외식하러 나갔는데.,한번 해보세요.
핫팩이요. 거기 춥죠? 써보니까 추울 때 이거 있으면 좋던데. 가져가요. 고마워요. 누나. 이번엔 진짜 보름 후에 봐요. ,천천히 말해달라고 부탁해보세요.
샤프심이 없어서..가지러 왔다가 누나 보이길래..샤프심이요? 그거 때문에 여기까지 온 거예요?,감기 조심하세요.
샤프 뒤에 지우개 있지 않아요? 그 지우개는 너무 작아서..,많이 힘들었을 거라 생각해요.
근데 자기 진짜 산꼭대기까지 안 힘들겠어?저 산에서 5년이나 살았었잖아요. 이 정도는 끄떡없어요.,다른 사람 말은 한 귀로 흘리세요.
아..오랜만에 산에 오니까 되게 좋다. 우리 앞으로 가끔 일루 등산 와요. 집에서도 가까운데.,많이 피곤한가봐요.
근데 선생님은 어떻게 그렇게 재빠르세요?하하. 제가 좀 빠르죠?,아무래도 사생활이 적으니까요.
그게 아니라 출출하시면 같이 드실래요? 네?,오늘이 중요하죠.
일단 한숨 붙이세요. 대구까지 많이 멀었어요. 선생님이야 말로 피곤하실 텐데. 버스타고 내려가도 되는데.,변화를 주는 것도 좋겠죠.
얼굴이 굉장히 피곤해 보이세요..아이구 끄덕없습니다. 허허..,괜찮은 사람이에요.
심부름 갔다 오는 길이에요. 언니는요?난 그냥. 바빠요 지금? ,토닥토닥. 제가 위로해줄게요.
이거 결제 좀..어. 뭔데? 이게 뭐야..,잠시 휴식을 취해보세요.
낮인데 술을 먹어요 언니? 낮이면 뭐 어때서? 기분도 꿀꿀한데 와인 먹자. 와인 마셔본 적 있어?,귀엽게 봐주세요.
그래도 말짱한데? 한병만 더 마셔. 여기 이거 한병 더요. 나 화장실 좀. 어? 왜 이래?   언니 취했나 봐요.,사랑은 끝나도 당신의 시간은 여전히 진행 중인 걸 잊지 마세요.
여기서 뭐해요? 그냥요. 학원 갔다 오나 봐요.,조심하세요.
엄살은.야 한 잔 받어.,떨어져 있는 만큼 더 그리울 거 같아요.
왜요? 운전 잘 할 거 같은데. 내가 왜 운전을 잘 할 거 같은데요?,자신에게 콩깍지가 씌였나봐요.
네?내가 그랬다고 생각해? 그래? 진짜 내가 그런 거 같아?,당신을 위해 좋은 추억만 간직하세요.
내가 좀 봐줘요?네?,궁금하면 용기내서 연락해보세요.
뒤에서 뭐라 그러잖아요. 좀 더 밟아요. 못 밟겠으니까 이러죠. 아씨..,애교부려보세요.
근데 생각해보면 아저씨가 언니 엉덩이를 안만졌다는 증거도 없지만 만졌다는 증거도 없잖아요. 언니 얘기 말고는요. 분명히 만졌어.,결혼 전에 고민이 많겠어요.
안돼요. 안돼.참..70 먹은 노인들도 쌩쌩 잘만 달리는데 젊은 사람이 뭐가 무섭다고.,언젠간 눈물은 멈추고 시간은 계속 흐르거예요. 그럼 괜찮아질 거예요.
얼굴을 어떻게 봐야 될지 모르겠네. 혹시 고소 할 건 아니지? 생각해보고 있어요.,상대방에게 필요한 실용적인 선물이 좋을 거 같아요.
성호부터 긋고 말씀하세요. 제가..회사 여비서 엉덩이를 만졌습니다..,아무리 바쁘더라도 틈틈이 연락해 주세요.
아뇨..그냥 무조건 오리발을 내밀었습니다..왜요? ,언젠간 그 순간이 올 거예요.
좀 했나보네요?..참. 모범상까지 받는다면서요?상금도 좀 있대요.,가끔은 내키는 대로 해보세요.
네. 공부하다 모르는 거 있음 물으라니까 왜 안 물어?,하고싶은 일을 구해보세요.
이게 증거도 없이 맨날.야! 왜 때려?! 왜?!,사랑은 변하지 않고 사람이 변해요.
무슨 생각을 그렇게 하세요?네? 아닙니다. ,어느 정도 시간과 연락과 관심이 필요하겠네요.
그래요? 잠깐만요. 봐요. 여깄잖아요.,후폭풍은 누구에게나 와요.
네.. 어제 집에 잘 들어가셨냐는 문자 보냈는데 왜 답장 안 주셨어요?아..그냥 인사문자 보내신 거라고 생각해서..죄송합니다..    ,엄청 사랑해주세요.
선생님. 예?,생각보다 시간이 빠르게 흐르고 있나봅니다.
여자의 직감 무시하지 마세요. 이제 제가 싫으세요?무슨 말을 그렇게..그럴 리가요. 제 마음은 다이아몬드처럼 절대 안변합니다. 믿어주세요. ,대중교통을 이용해주세요.
귀하긴. 넌 눈도 없냐? 딱 봐도 싸구려 개뼈다귀 같은 걸. 일단 담보로 확보한 거니까.,새로운 스타일 도전해 보시면 어때요?
꼭 말꼬리 잡고. 한 두 살만 어렸어도 확 패버리는 건데..어? 다 들리게 하는 혼잣말.,하다보면 익숙해질거예요.
오랜만에 쿠키 좀 만들어봤어요. 이걸 직접 만들었다고요?,공부하면 더 많은 선택을 할 수 있죠.
불만은. 뭐.. 어쭈구리. 너 일부러 민거구나. 왜? ,술 많이 드시면 더 무너져요.
그러게. 뭐 하러 그런 장난을.복수할 절호의 찬스였는데 그걸 싹 피하냐? ,잘못된 버릇을 갖고 계셨나요.
같이 가. 내가 데려다 줄게. 됐어..돈도 없는데 무슨 병원이야..,다들 힘들죠.
식구들은 다 나가시고 동생은 낮잠 자요.맨날 시끌시끌하더니. 적응 안 되네.,요즘 예민한가봐요.
아~ 자꾸 그럴래? 화내시기는. 암튼 같이 와줘서 고마워. 삼겹살 화끈하게 쏠께.,따로 신경쓰이는 부분이 없다면 가능합니다.
삼세판은 해야지. 대신 조건이 있어.무슨..?,달콤한 말이예요.
아 추워.. 한 겨울에 이게 무슨 꼴이야.무슨 사람이 은혜를 모르냐? 자기 도와주러 온 사람한테. ,잘 찍어주세요.
받아. 삼촌이잖아. 어?,심호흡을 해보세요.
네. 이게 한옥집 할머니가 가져오신 찬가? ,정말 후회할 습관이에요.
좀 서먹했던 거 같아서 그동안. 내가 너무 선생님처럼 딱딱하게 굴어서 그랬나. 근데 너도 웬지 나한테 그렇게 대했던 거 같은데. 아니냐?       예? 하..,여유는 마음 가짐에 있어요.
당신한테요?안 그래도 지난번에 쟤를 한번 겪어보곤 저도 명색이 교육자로서 말씀 드릴려 그랬는데. 지금이라도 바로 잡지 않으면 나중에 좀 문제 되겠더라구요. ,그런 사람이 있으면 저 좀 소개시켜주세요.
이 시간까지. 힘들겠다. 뭐라도 좀 챙겨드려요?괜찮아요. 참 누나 우리 수업 많이 밀렸잖아요. 지금이라도 할까요?,난처하시겠네요.
할 일 있어?할 일은 없어요. 왜요? ,다 지나갈 거예요.
응?이거 아무리 풀어 봐도 잘 모르겠는데..,좋은 건강습관이에요.
나 그 할머니 싫다구!싫어도 가. 가서 주말까지만 있다 와. ,무작정 찾아가는 것은 실례에요.
어? 나 갈까?가! 좀! 가! 야! 가지마.,다음에는 받고 싶은 선물을 이야기해보세요.
이걸 언제 다 메꿔? 쓸 거 많을 거 같은데. 워낙에 사건사고가 많으시잖아요.,내일도 만난다면 말을 걸어보세요.
그럴 놈이 아닌데.. 스트레슬 좀 받았나 봐요. 근데 그걸 어떻게 알아요?,환해 보이는 옷이요!
아유. 혼수는 무슨. 수저 한 벌도 필요 없어요.그래두 그게 그런게 아닌데.,정말 사랑하나봅니다.
괜히 오해하고 기분 나빠할까 봐서.뭘 괜히 오해하고 기분 나빠해요?,한국도 위험해요. 지진시 대피방법을 알아두세요.
글쎄요. 친구랑 친하게 지내는 게 왜 질투가 나요?그럼 나 만나면서 질투 한 번도 안 해봤어요?,진정한 사랑에 거리가 중요한가요.
그렇잖아요. 애정이 없으니까 질투도 안하는 거지.원래 내 성격인데. 너도 질투 안하잖아.,내일은 좀 더 나은 하루일 거예요. 푹 자길 바랄게요.
좀 추려야겠다. 너무 많아요. 지금 쓰는 그릇도 많은데. 고르고 고른 건데. ,친구가 들으면 서운해 할 수도 있겠어요.
하.. 이쁜것도 정도가 있죠. 이건 완전히 사춘기소녀 취향이지 이게. 뭐가 그래? 이쁘면 됐지.,차라리 꿈이었음 좋겠어요.
아무리 그래도 그렇죠. 이쁜 게 뭐가 나빠요? 선생님도 제 취향이 좀 심하다고 생각하세요? 아유. 그럴 리가요. 전 취향이 고상하면서도 딱 적당하다고 생각하는데.,사랑의 빈자리인가봐요.
아. 깜짝이야.. 그래서 안된다 그랬어요. 왜 웃어요? ,사랑의 잔해들.
이견이 아니라 취향이 너무 유치하니까. 취향이라는 건 개인차가 있으니까 니가 좀 양보하면..,1년 힘내요.
그거야 그렇지만.. 아버지도 참 진짜. 이런 애기 안할려고 안할려고 하는데 결국 또 꺼내게 만드네. 지금 그렇게 양보 양보 입에 다시면서 옛날에 엄마한테 좀 그렇게 해주지. 엄마한텐 반찬 쪼가리 하나 양보 안하시더니..,고백을 안 한 게 문제일 거 같아요.
많이 그런거지. 웬만한 남자들이면 눈에 쌍심지를 켜도 모자라겠구만..원래 자긴 질투가 없다니까 뭐. ,견디기 힘들었을텐데 괜찮은가요.
보통 그런걸 취중진담이라 그러죠? 평소 늘 그렇게 생각하고 계셨던 거겠죠.아니예요! ,네 말씀해주세요.
눈치를 보는 게 아니라 기분 나쁠 수도 있으니까.왜? 질투 나서요?,운전하는거 재미있어요.
하.. 좋아요. 선생님 취향대로 하기로 해요. ,마음이 허전하신가봐요.
배요? 끊겼죠 벌써. 그럼 돈은 얼마든지 드릴 테니까 낚시배든 오리배든 당장 구해주세요! ,가능하다고 생각해요.
누나 조심하세요.네? ,저도 충분히 이해되네요.
글쎄요. 전 이걸로 할게요.그걸로요? 그건 제 옷이랑 똑같은데..,지금이라도 효도하세요.
그러네요.남의 얘기하듯..,이별을 잊는 좋은 방법이기도 합니다.
아..네.어? 못 믿겠다는 표정이네요.,외로운 상태인 거 같아요.
흉터 생길거 같애. 병원 가봐야 될거 같은데. 됐어. 병원은 무슨. ,아직이라면 더 살펴보세요.
운전하고 있는데.. 좀 까줘.귀찮게.. 그냥 나중에 먹어.,좋아질 거예요.
네. 시장가나 봐요. 네.,상대에게 휘둘려선 안 돼요.
같이 가요. 저도 시장에 살 게 좀 있어서.시장에서 살게 뭐 있어요? ,그녀에게도 당신이 전부였을 거예요.
뭐야? 일부러 밟은 거지?미쳤어? 무슨 일부러 밟아. ,시간이 도와줄 거예요.
왜요?할 얘기가 좀 있어서 그래.,자신과 서로를 존중하고 마음을 표현해보세요.
네?얘기도 좀 하고. 커피 한잔 하고 싶어하실 거 같아서.,힘내세요.
네? 아우. 무슨. 됐어요.줘보세요.,혼자 풀릴 때까지 놔둬야하는데 기다리는게 힘들 거예요.
볼 사람이 어딨다구요. 그리고 보면 뭐 어때서요?선생님두.. 간지러워요.,화장실 갈때 연락하라고 해봐요.
당신이 가서 30분 다 됐다 그래. 일찍 자게. 오실 때 되면 오시겠지. ,먼저 연락을 해보는 건 어떨까요?
그게 오늘이야?내가 너 이럴 줄 알고 데리러 가는 중이였어. 얼른 타.,동호회에 가입해 보는 건 어떨까요. 새로운 관심사를 만들어 보는 거예요.
수퍼 바로 저긴데 다 왔잖아요. 빨리 가요.안돼요.,부러워요!
니 저금통을 왜?이걸로 병원가서 발 흉터 안 남게 해달라 그래.,이별의 끝은 항상 시린 것 같아요.
그래. 너 나 걱정했어?걱정은. 치. 누가? ,수학 공식처럼 정의 내릴 수 없어요.
난동이라..난동이면 원래 당신 전문이잖아요.병원 가서 대신 난동 한번 피워줘요?,자신만의 시간을 가져봐요.
어. 왜 그렇게 숨 차 해요? 땀 봐. 그냥 친구들하고 여기저기 돌아다니면서 사진 찍느라. 하하. ,제가 생각해도 멋지네요.
공부는 내가 하는 거잖아. 내가 그 누나랑 하는 게 좋다는데 뭐가 문제야?!까불지 말고 내일부터 당장 새 과외 선생님 찾을 테니까 그런 줄 알고.,코가 간질간질한가봐요.
어디로? 4층에 오면 음향효과실 있어. 거기로 와. ,그런 생각은 접어두는게 맘 편합니다.
